L1	L2	L3	L4	L5	L6	L7	variable	value
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	Odoribacter Odoribacter splanchnicus	WF_17	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Olsenella	Olsenella Olsenella sp. oral taxon 809	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter Oscillibacter sp. 1-3	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter Oscillibacter sp. ER4	WF_17	0.00671892497200448
Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter Oscillibacter sp. KLE 1728	WF_17	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter Oxalobacter formigenes	WF_17	0
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus Paenibacillus stellifer	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides Parabacteroides distasonis	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides Parabacteroides johnsonii	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	Parabacteroides Parabacteroides merdae	WF_17	0.00111982082866741
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga Capnocytophaga sp. oral taxon 329	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Parvimonas	Parvimonas Parvimonas micra	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Parvimonas	Parvimonas Parvimonas sp. oral taxon 110	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus Pediococcus acidilactici	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus Peptoniphilus harei	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus Peptoniphilus lacrimalis	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		 Peptostreptococcaceae bacterium VA2	WF_17	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium Phascolarctobacterium sp. CAG	WF_17	0.00559910414333707
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium Phascolarctobacterium succinatutens	WF_17	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium Phascolarctobacterium succinatutens.1	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas Porphyromonas asaccharolytica	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas Porphyromonas uenonis	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas Porphyromonas uenonis.1	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella bivia	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella sp. MSX73	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella buccalis	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella copri	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella oralis	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella pallens	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella sp. P6B1	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella sp. HUN102	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella stercorea	WF_17	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella Prevotella timonensis	WF_17	0
Bacteria	Actinobacteria	Actinobacteridae	Propionibacterineae	Propionibacteriaceae	Propionibacterium	Propionibacterium Propionibacterium acidipropionici	WF_17	0
Bacteria	Actinobacteria	Actinobacteridae	Propionibacterineae	Propionibacteriaceae	Propionibacterium	Propionibacterium Propionibacterium freudenreichii subsp. freudenreichii	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio Pseudobutyrivibrio ruminis	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales		Pseudoflavonifractor	Pseudoflavonifractor Pseudoflavonifractor capillosus	WF_17	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas Pseudomonas aeruginosa	WF_17	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas Pseudomonas aeruginosa.1	WF_17	0
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas Pseudomonas fragi	WF_17	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Raoultella	Raoultella Raoultella planticola	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella	Robinsoniella Robinsoniella sp. KNHs210	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia Roseburia hominis	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia Roseburia intestinalis	WF_17	0.0123180291153415
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia Roseburia inulinivorans	WF_17	0.0123180291153415
Bacteria	Actinobacteria	Actinobacteridae	Micrococcineae	Micrococcaceae	Rothia	Rothia Rothia dentocariosa	WF_17	0
Bacteria	Actinobacteria	Actinobacteridae	Micrococcineae	Micrococcaceae	Rothia	Rothia Rothia mucilaginosa	WF_17	0
Bacteria	Actinobacteria	Actinobacteridae	Micrococcineae	Micrococcaceae	Rothia	Rothia Rothia mucilaginosa.1	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		 Ruminococcaceae bacterium D16	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus bicirculans	WF_17	0.0727883538633819
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus bromii	WF_17	0.0963045912653975
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus callidus	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus champanellensis	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus gauvreauii	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] gnavus	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus lactaris	WF_17	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] obeum	WF_17	0.0492721164613662
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] obeum.1	WF_17	0.00223964165733483
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia Blautia sp. KLE 1732	WF_17	0.013437849944009
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus Ruminococcus sp. JC304	WF_17	0.00559910414333707
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia [Ruminococcus] torques.1	WF_17	0.00895856662933931
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella Salmonella bongori	WF_17	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella Salmonella enterica subsp. arizonae	WF_17	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella Salmonella enterica subsp. enterica	WF_17	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella Salmonella enterica subsp. diarizonae	WF_17	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Serratia Serratia fonticola	WF_17	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Slackia	Slackia Slackia piriformis	WF_17	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium Solobacterium moorei	WF_17	0
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus Staphylococcus aureus	WF_17	0
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus Staphylococcus aureus subsp. aureus	WF_17	0
Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus Staphylococcus simulans	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus anginosus subsp. whileyi	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. ACC21	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus anginosus	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus anginosus.1	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus australis	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus constellatus subsp. pharyngis	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus infantis	WF_17	0.00111982082866741
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus infantis.1	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus infantis.2	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus infantis.3	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus lutetiensis	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis	WF_17	0.00111982082866741
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.1	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.2	WF_17	0.00111982082866741
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.3	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.4	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.5	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.6	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.7	WF_17	0
Bacteria	delta/epsilon subdivisions	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter Campylobacter jejuni	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mitis.8	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus mutans	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus oralis	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus oralis.1	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis.1	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis.2	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis.3	WF_17	0.00111982082866741
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus parasanguinis.4	WF_17	0.00335946248600224
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus peroris	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus salivarius	WF_17	0.00447928331466965
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus salivarius.1	WF_17	0.0111982082866741
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sanguinis	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sanguinis.1	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sanguinis.2	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sanguinis.3	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sobrinus	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. I-G2	WF_17	0.00111982082866741
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. SK140	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. SR1	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. HSISM1	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. VT 162	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus 36FAA	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. C300	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus sp. F0442	WF_17	0.00335946248600224
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus thermophilus	WF_17	0.00559910414333707
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus Streptococcus vestibularis	WF_17	0.00447928331466965
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum 54A2FAA	WF_17	0.00335946248600224
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Subdoligranulum Subdoligranulum variabile	WF_17	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella Sutterella wadsworthensis	WF_17	0
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella Sutterella wadsworthensis.1	WF_17	0.00111982082866741
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter Terrisporobacter sp. 08-306576	WF_17	0
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium	Thermoanaerobacterium Thermoanaerobacterium saccharolyticum	WF_17	0
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Turicibacter Turicibacter sanguinis	WF_17	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Varibaculum	Varibaculum Varibaculum cambriense	WF_17	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella Veillonella atypica	WF_17	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella Veillonella dispar	WF_17	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella Veillonella dispar.1	WF_17	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella Veillonella parvula	WF_17	0.00223964165733483
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella Veillonella ratti	WF_17	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella Veillonella sp. oral taxon 158	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella Weissella confusa	WF_17	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella Weissella koreensis	WF_17	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus Acidaminococcus sp. BV3L6	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinobaculum	Actinobaculum Actinobaculum sp. oral taxon 183	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces dentalis	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces graevenitzii	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces massiliensis	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces naeslundii	WF_77	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Atopobium	Atopobium Atopobium sp. ICM58	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces sp. ICM39	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces sp. oral taxon 181	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces sp. HPA0247	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces sp. S6-Spd3	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces sp. oral taxon 448	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces sp. ICM47	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces sp. ICM54	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Actinomycineae	Actinomycetaceae	Actinomyces	Actinomyces Actinomyces turicensis	WF_77	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Adlercreutzia	Adlercreutzia Adlercreutzia equolifaciens	WF_77	0.0045662100456621
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	Akkermansia Akkermansia muciniphila	WF_77	0.0045662100456621
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes Alistipes finegoldii	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes Alistipes indistinctus	WF_77	0.00228310502283105
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes Alistipes putredinis	WF_77	0.0205479452054795
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes Alistipes senegalensis	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes Alistipes shahii	WF_77	0.00228310502283105
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes Alistipes timonensis	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes Candidatus Alistipes marseilloanorexicus	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes Alistipes sp. 627	WF_77	0
Bacteria	Actinobacteria	Actinobacteridae	Bifidobacteriales	Bifidobacteriaceae	Alloscardovia	Alloscardovia Alloscardovia omnicolens	WF_77	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptoniphilaceae	Anaerococcus	Anaerococcus Anaerococcus obesiensis	WF_77	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	Anaerofustis Anaerofustis stercorihominis	WF_77	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes Anaerostipes caccae	WF_77	0
Bacteria	Firmicutes	Clostridia	Clostridiales			 butyrate-producing bacterium SSC/2	WF_77	0.023972602739726
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Anaerovibrio	Anaerovibrio Anaerovibrio sp. RM50	WF_77	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Atopobium	Atopobium Atopobium parvulum	WF_77	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Atopobium	Atopobium Atopobium rimae	WF_77	0
Bacteria	Actinobacteria	Coriobacteridae	Coriobacterineae	Coriobacteriaceae	Atopobium	Atopobium Atopobium sp. ICM42b	WF_77	0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus Bacillus sp. MSP13	WF_77	0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus Bacillus subtilis subsp. inaquosorum	WF_77	0
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus Bacillus subtilis subsp. spizizenii	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			 Bacteroidales bacterium ph8	WF_77	0.00228310502283105
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides acidifaciens	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides caccae	WF_77	0.00228310502283105
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides sp. 14(A)	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides clarus	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides coprocola	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides coprophilus	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides eggerthii	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides faecichinchillae	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides faecis	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides finegoldii	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides fragilis	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides intestinalis	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides massiliensis	WF_77	0.00228310502283105
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides fragilis.1	WF_77	0.00114155251141553
Bacteria	Firmicutes	Clostridia	Clostridiales			 [Bacteroides] pectinophilus	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides plebeius	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides rodentium	WF_77	0.00228310502283105
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides salyersiae	WF_77	0
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides Bacteroides massiliensis.1	WF_77	0.00114155251141553
